cellType,CpG,LM,formula,nObs,AIC,meanLeverage,maxLeverage,OutlierLabIDs,OutlierIDs,Intercept.betaEstimate,LM.betaEstimate,Age.betaEstimate,Gender.betaEstimate,Batch.betaEstimate,Intercept.pval,LM.pval,Age.pval,Gender.pval,Batch.pval,Intercept.stdError,LM.stdError,Age.stdError,Gender.stdError,Batch.stdError,Intercept.tStat,LM.tStat,Age.tStat,Gender.tStat,Batch.tStat,FDR
Tmem,cg19928764,LM27,CpG ~ as.numeric(LM) +Age + Gender + Batch,47,-0.197334248016126,0.106382978723404,0.60817102856839,"116769,116815","10-129-09,10-061-09",-4.8854364749184,-0.000152633706358158,0.0200031268462818,-0.925126581833236,0.0839977414653466,3.0017998166655E-08,5.94320160952173E-06,0.10579835289303,0.0284140851525844,0.777360089005627,0.720562450153566,2.94718128716281E-05,0.0121014808263896,0.40757911196415,0.295157997952703,-6.78003200677085,-5.17897243114948,1.65294868729298,-2.26980862040498,0.284585686472933,0.017478589392535
Tmem,cg07505719,LM27,CpG ~ as.numeric(LM) +Age + Gender + Batch,47,34.872515050633,0.106382978723404,0.60817102856839,"116769,116815","10-129-09,10-061-09",5.07140697103273,0.000234324228925664,0.00942707303614471,1.21738544727892,-0.621494655025218,1.74960023623834E-05,2.25114135981796E-06,0.594493893231253,0.0459535249484612,0.154497920182281,1.04640482421883,4.27991316516337E-05,0.0175738382068438,0.591888668246893,0.428630097084099,4.84650572479794,5.47497624094247,0.536426529320926,2.05678113569006,-1.44995570598785,0.00795156726891509
Tmem,cg14341579,LM27,CpG ~ as.numeric(LM) +Age + Gender + Batch,47,33.260881047067,0.106382978723404,0.60817102856839,"116769,116815","10-129-09,10-061-09",-5.77872553577432,-0.000223588777126634,0.0466619801468909,-1.69204343250989,-0.0248121866925051,1.40526311906509E-06,3.81416112634926E-06,0.009922557916619,0.00578685631236515,0.953320448371586,1.02861709039396,4.20715933756868E-05,0.0172751022405432,0.581827210347375,0.421343855755892,-5.61795598161903,-5.31448322220774,2.70111166331503,-2.90815452151107,-0.058888212925265,0.0121265160654238
Tmem,cg07095230,LM27,CpG ~ as.numeric(LM) +Age + Gender + Batch,47,5.96376701370234,0.106382978723404,0.60817102856839,"116769,116815","10-129-09,10-061-09",-6.71845428181064,-0.00021147722823807,0.0473739983893902,-1.59107376413395,-0.303746824485522,5.45498367151763E-11,3.65598149209339E-08,0.000685756500815994,0.000706955994599916,0.34065739086792,0.769372862156931,3.14682135006696E-05,0.0129212269356422,0.43518824476686,0.315151800687066,-8.73237751455842,-6.72034426846538,3.66636996821971,-3.65605869015676,-0.963811165994673,0.000571469858209119
Tmem,cg00800993,LM27,CpG ~ as.numeric(LM) +Age + Gender + Batch,47,-24.5641868783494,0.106382978723404,0.60817102856839,"116769,116815","10-129-09,10-061-09",-6.27647989180003,-0.000134023229888785,0.0353940745199116,-1.12279657701354,0.17381462551022,2.66830650060847E-14,5.65713110378365E-07,0.000474379313547758,0.000910231104952515,0.449638953869394,0.556023328621744,2.27419781448609E-05,0.00933812974698771,0.314509164976198,0.227759207347005,-11.2881592708673,-5.89320898274942,3.79027444240952,-3.56999636909948,0.763150818510723,0.0031472176041402
Tmem,cg13401339,LM27,CpG ~ as.numeric(LM) +Age + Gender + Batch,47,-34.8325492424343,0.106382978723404,0.60817102856839,"116769,116815","10-129-09,10-061-09",-4.47885305789076,-9.8022520676293E-05,0.0111354096651668,-0.647739001918407,-0.140631615342863,2.47755315646091E-11,1.98262054048241E-05,0.190659947125009,0.0266560009112676,0.494780887868307,0.49848442931203,2.03885725893342E-05,0.00837179312117593,0.281962848582595,0.204190027019834,-8.98494074142321,-4.80771864959154,1.33011046785192,-2.29724946096459,-0.688729108837438,0.0450198501524583
Tmem,cg11167100,LM27,CpG ~ as.numeric(LM) +Age + Gender + Batch,47,25.1078337670663,0.106382978723404,0.60817102856839,"116769,116815","10-129-09,10-061-09",-5.0691856090243,-0.000213803882339244,0.0221986737710096,-1.42450229087972,-0.520224619702546,3.13044049901771E-06,1.8030963220009E-06,0.168428980195177,0.0107359876173943,0.18534726713988,0.943160059765484,3.85763049177458E-05,0.015839894761427,0.533489275658682,0.386338803708136,-5.37468222550131,-5.54236292965661,1.40144073589853,-2.67016106203997,-1.34655026807909,0.00680075979035902
Tmem,cg21959334,LM27,CpG ~ as.numeric(LM) +Age + Gender + Batch,47,11.6490725782758,0.106382978723404,0.60817102856839,"116769,116815","10-129-09,10-061-09",5.00986539788662,0.000171304364623385,-0.0188716700935486,0.585331430978423,0.0487412396077697,2.58651580512512E-07,7.10561616622508E-06,0.176484014852723,0.212465646957046,0.884947279115704,0.817342065739142,3.34302077612291E-05,0.0137268453761862,0.462321556242498,0.334801026218724,6.12945987718872,5.12423870790465,-1.37480022367614,1.26606995299048,0.145582706714666,0.0200154414061549
Tmem,cg19533957,LM27,CpG ~ as.numeric(LM) +Age + Gender + Batch,47,-7.68273370620641,0.106382978723404,0.60817102856839,"116769,116815","10-129-09,10-061-09",-5.83480733857558,-0.000202929732529364,0.0256695284316707,-0.801896255800197,0.160978055122609,4.86642168513673E-11,3.25757780316531E-09,0.0266708508533126,0.0390266897338599,0.557951170197873,0.665407861815312,2.72159283106574E-05,0.0111751874938401,0.376381457783221,0.272565483079974,-8.76876825990232,-7.45628553297958,2.29701098490026,-2.13054134101912,0.590603231574176,0.000197703285304413
Tmem,cg16252642,LM27,CpG ~ as.numeric(LM) +Age + Gender + Batch,47,-0.558948996879511,0.106382978723404,0.60817102856839,"116769,116815","10-129-09,10-061-09",-6.67475909902873,-0.00014059173118264,0.0126674368587452,-0.381898933915909,-0.25102765117624,9.3835487089875E-12,2.1073539486155E-05,0.299358209706622,0.352286046640543,0.398079220762316,0.717795796352352,2.93586536262462E-05,0.0120550162792549,0.406014181264291,0.294024716587818,-9.29896654863136,-4.78876630285775,1.05080213624798,-0.940604913667574,-0.853763772275463,0.0467393602863145
