"cellType","CpG","LM","formula","nObs","AIC","meanLeverage","maxLeverage","OutlierLabIDs","OutlierIDs","Intercept.betaEstimate","LM.betaEstimate","Age.betaEstimate","Gender.betaEstimate","Batch.betaEstimate","Intercept.pval","LM.pval","Age.pval","Gender.pval","Batch.pval","Intercept.stdError","LM.stdError","Age.stdError","Gender.stdError","Batch.stdError","Intercept.tStat","LM.tStat","Age.tStat","Gender.tStat","Batch.tStat","FDR"
"Bcell","cg26495757","LM23","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,-45.8396704226422,0.106382978723404,0.569460999294309,"116769,117072","10-129-09,10-245-02",3.89539390847452,0.00320922543912216,-0.00559597888727164,-0.148412238308578,0.0630587727725082,1.39408775488277e-10,1.18587594675706e-06,0.451957005829518,0.528188859109529,0.726117270845297,0.461809913175515,0.00056606313747515,0.00737062605890517,0.233330806593454,0.178815934932574,8.43505909539459,5.66937718897664,-0.759227078208722,-0.636059337707454,0.352646271688738,0.0083621981257948
"Bcell","cg16917654","LM23","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,-0.443548493506839,0.106382978723404,0.569460999294309,"116769,117072","10-129-09,10-245-02",-4.35749347810745,-0.00446262784847299,-0.00170425213316063,-0.146377462947024,-0.310538547775655,7.17183632788825e-07,1.65383747947068e-05,0.887243445132517,0.70067483578537,0.290085264902887,0.748514690612501,0.000917491292685439,0.0119465211263342,0.378189232246485,0.289829972016584,-5.82152031584279,-4.86394572248328,-0.14265677138459,-0.387048203560756,-1.07145077375878,0.046552122089323
"Bcell","cg18256466","LM23","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,27.5107391409171,0.106382978723404,0.569460999294309,"116769,117072","10-129-09,10-245-02",-2.37041254411488,-0.0071009615051824,0.00699218444961744,0.0252299126853147,-0.424831655240817,0.0234263928330167,9.12768203807398e-07,0.665984934039211,0.960714998641768,0.282480608150396,1.00775147844158,0.00123525058126038,0.0160840187618033,0.509169375974726,0.39020821696551,-2.35217967408052,-5.7486000111305,0.434728692696048,0.0495511196780362,-1.08873067447057,0.00678618356047001
"Bcell","cg21949512","LM23","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,31.5804122603167,0.106382978723404,0.569460999294309,"116769,117072","10-129-09,10-245-02",-4.73613974793771,-0.0066362708420397,0.00290058963816869,-2.01421416349377,0.0832500005284425,5.29096155167106e-05,6.64517758997659e-06,0.8637177828735,0.000477234946482503,0.839099665666924,1.05233971477075,0.00128990457683493,0.0167956605157635,0.531697712527154,0.407473084909489,-4.50058064089071,-5.14477656814218,0.1726987536719,-3.78826937945666,0.204307974223462,0.0252514902536447
"Bcell","cg27470433","LM23","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,-106.557650344408,0.106382978723404,0.569460999294309,"116769,117072","10-129-09,10-245-02",1.93480245715553,0.00146039278643488,-0.00401564494983206,0.0566904031105119,0.117167116636399,5.72634816119721e-10,1.37135791941954e-05,0.304571522319004,0.645388395248597,0.218203314668336,0.242067692098582,0.00029671428300114,0.0038634736684891,0.122305407996106,0.093730254471881,7.99281573010406,4.92188232957182,-1.03938716667959,0.463515097487077,1.25004586082233,0.0402575948537926
"Bcell","cg03170725","LM23","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,8.54738863974226,0.106382978723404,0.569460999294309,"116769,117072","10-129-09,10-245-02",5.06886586516572,0.00509069656482834,-0.01809085679874,0.0700189713567684,0.441565469269788,2.38297895572389e-07,9.27610305481016e-06,0.176056798700781,0.867190593591003,0.173498676492287,0.823644576600442,0.00100958169128267,0.0131456168574274,0.416148826436007,0.318920774143228,6.15419078710776,5.04238201701206,-1.37618926482849,0.168254640909183,1.38456163746636,0.030950283458414
"Bcell","cg21553596","LM23","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,24.8577188881506,0.106382978723404,0.569460999294309,"116769,117072","10-129-09,10-245-02",-4.10303516648795,-0.00741396583228781,0.0373651333482361,-1.16442653655858,-0.600007714683701,0.000141024078297643,2.23300487011045e-07,0.0214312113094223,0.0234153771662709,0.121225706012741,0.979706708035816,0.00120087472601619,0.0156364157336496,0.49499967386827,0.379349091388077,-4.18802395945006,-6.17380453736678,2.38962265935577,-2.35237839140164,-1.58167695219253,0.00267958625637052
"Bcell","cg06297571","LM23","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,11.8569177577026,0.106382978723404,0.569460999294309,"116769,117072","10-129-09,10-245-02",3.95893913610884,0.00604654418553562,-0.00907473326226466,0.229202223803221,0.211432358147505,3.39184033252383e-05,8.17439141049696e-07,0.508773124357642,0.597724167775838,0.525631507672683,0.853159787716844,0.0010457599380702,0.0136166885645996,0.431061473003532,0.330349264350855,4.64032552061957,5.78196196413268,-0.666442007483154,0.531715864575405,0.640026726146872,0.0065779327680269
"Bcell","cg07799891","LM23","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,-59.6725987485101,0.106382978723404,0.569460999294309,"116769,117072","10-129-09,10-245-02",3.52267847809808,0.00236530425806403,0.00556585394454721,-0.0995558311269819,0.099479059800142,3.92643563099892e-11,1.78112468401019e-05,0.386626643541816,0.623658541105776,0.522743767862498,0.398614406986373,0.000488601295519929,0.00636200664335276,0.201401092632138,0.154346205720733,8.8373084774593,4.84097009105771,0.874858241520795,-0.494316241415939,0.644518984678736,0.048731215129582
"Bcell","cg15310270","LM23","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,34.0988177626903,0.106382978723404,0.569460999294309,"116769,117072","10-129-09,10-245-02",-6.00144319080351,-0.00737911236336671,0.0357551566747859,-0.913762247486413,-0.524815493040423,1.74563332830962e-06,1.64916407565837e-06,0.0443879149246003,0.101732783597741,0.216803087676892,1.08091459811855,0.00132493021760045,0.017251724307,0.546135255744901,0.418537473818533,-5.55218997065047,-5.56943472595173,2.072555533494,-1.67314275698991,-1.25392712927772,0.0102547271084541
"Bcell","cg09778357","LM23","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,-0.800531679787655,0.106382978723404,0.569460999294309,"116769,117072","10-129-09,10-245-02",4.57661890745036,0.00474276163491046,0.00108755202292422,0.210254236930985,-0.0195736664834619,2.51824374062829e-07,5.75277723694759e-06,0.927623981888662,0.579762755563977,0.946272952877397,0.745677452149952,0.00091401354987383,0.0119012379413033,0.376755709231762,0.288731374013742,6.13753157515352,5.18894018099091,0.0913814200075661,0.558065164718306,-0.0677919625129838,0.0224849763782055
"Bcell","cg17233491","LM23","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,-1.16472448793028,0.106382978723404,0.569460999294309,"116769,117072","10-129-09,10-245-02",-3.20592619989709,-0.00686673236792078,-0.00492935901290597,-0.11879409692576,-0.607871482788019,9.46292244336452e-05,2.46454342668738e-09,0.679675739072467,0.753166653710335,0.0405407074425813,0.742793995138659,0.000910479154712488,0.0118552170942387,0.37529883416038,0.287614879874915,-4.31603677584744,-7.5418886114852,-0.415796604458765,-0.316532016923331,-2.1134910789469,0.000421433845284259
"Bcell","cg27464877","LM23","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,18.2341413511324,0.106382978723404,0.569460999294309,"116769,117072","10-129-09,10-245-02",-4.56358360053489,-0.00556298390788996,0.00422544182011392,-0.12832045383015,-0.352706959425517,1.07087228229636e-05,1.17098161202868e-05,0.773274235427638,0.78225523479149,0.324163871745892,0.913049100582559,0.00111916921616231,0.0145725401335333,0.461320723137849,0.353538813052643,-4.99817983241334,-4.97063699354215,0.289959182228678,-0.278158876014347,-0.997647065622178,0.0360786291765566
"Bcell","cg05463589","LM23","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,41.0192649603728,0.106382978723404,0.569460999294309,"116769,117072","10-129-09,10-245-02",-0.199596214565838,0.00900824384116659,-0.0224719428794799,-0.257510203170482,0.242354186795577,0.864616236940183,1.39178535635424e-07,0.232993145970119,0.663596965628027,0.593450343215805,1.1634960531927,0.0014261543711382,0.0185697493371826,0.587859776965362,0.450513574105412,-0.171548682110382,6.31645775763898,-1.21013711447811,-0.438046985455947,0.537950909196957,0.00190849562393977
"Bcell","cg06287395","LM23","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,18.8389469918178,0.106382978723404,0.569460999294309,"116769,117072","10-129-09,10-245-02",-4.6925078706606,-0.00546736861995947,0.0130738411010087,-0.262851025477676,-0.343303599089263,7.53057448339558e-06,1.70850352894156e-05,0.377791950084933,0.574321390252229,0.340156975317702,0.918942691791875,0.00112639328094689,0.0146666036339229,0.464298477298962,0.355820851597372,-5.10642057722939,-4.85387183361336,0.891402087854183,-0.566125107725534,-0.964821475605166,0.0473120595659264
"Bcell","cg03816625","LM23","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,13.0816988624825,0.106382978723404,0.569460999294309,"116769,117072","10-129-09,10-245-02",6.08240134843108,0.00543327305909779,-0.0276758108043456,0.295982992017318,0.469373772804503,1.28699843266386e-08,7.01282147150054e-06,0.0513050187934424,0.501647665374626,0.168130096125093,0.864348842813483,0.00105947491354535,0.0137952692721958,0.436714775750468,0.334681742478836,7.03697517385766,5.12826966418324,-2.00618126825012,0.677748975881774,1.40244809689368,0.026069210991299
"Bcell","cg13619824","LM23","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,10.6898724703384,0.106382978723404,0.569460999294309,"116769,117072","10-129-09,10-245-02",-2.99721035694875,-0.00695274384965921,0.0186683256178119,-0.127589322941436,-0.468626482303897,0.000945549505368249,3.52290351664664e-08,0.172421373931747,0.765894532635252,0.158324030241758,0.842632971086367,0.00103285670087354,0.0134486773834615,0.42574276817461,0.326273209454807,-3.55695831968762,-6.73156677376343,1.38811610134758,-0.299686412733398,-1.43630083232073,0.00114745161469939
"Bcell","cg10693037","LM23","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,8.71980090588941,0.106382978723404,0.569460999294309,"116769,117072","10-129-09,10-245-02",4.06530622144592,0.00517785770688439,-0.0181850081868376,-0.199163781678246,-0.107960586262638,1.35010132229422e-05,7.22055166919053e-06,0.174639407541837,0.635332922029785,0.737123079529911,0.825156669576952,0.0010114351380581,0.0131697503192223,0.416912815825986,0.319506266813665,4.9267083104717,5.11931760332709,-1.38081647305758,-0.477710864521313,-0.337898180650085,0.0265528023600429
"Bcell","cg17901038","LM23","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,3.14011751555153,0.106382978723404,0.569460999294309,"116769,117072","10-129-09,10-245-02",5.29162096877701,0.00625713621554494,-0.00749635869467891,-0.212617526945241,0.202859578453868,2.76383318171786e-08,6.11635414570925e-08,0.549078800258725,0.591250264491335,0.504165038416059,0.777602086876695,0.000953145145754709,0.0124107647789148,0.392885724111198,0.301092809407775,6.80504985529457,6.56472547063174,-0.604020689153241,-0.541168879134595,0.6737443476411,0.001494127019248
"Bcell","cg07267515","LM23","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,7.46289837764094,0.106382978723404,0.569460999294309,"116769,117072","10-129-09,10-245-02",-6.60693241630344,-0.00508238862912277,0.0256455491148264,-0.581133390023392,-0.422299839751791,3.87234411204244e-10,7.87822637929928e-06,0.0550394908218043,0.165123450324534,0.187605703552678,0.814196687240353,0.000998000948338204,0.0129948256822439,0.411375252759693,0.315262487214203,-8.11466383963935,-5.09256893752013,1.97352005651514,-1.41266006188968,-1.33951820111367,0.0279136192124141
"Bcell","cg16362594","LM23","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,-37.1201817467973,0.106382978723404,0.569460999294309,"116769,117072","10-129-09,10-245-02",5.21097722109061,0.00307114133908362,-0.00802220616831948,0.354892766373514,-0.328747532440898,4.82782866966515e-13,1.27323274930455e-05,0.326886871017959,0.172988126392286,0.101246569606586,0.506697349164808,0.000621083876797516,0.00808704313004409,0.256010314647481,0.196196655017075,10.2842006765575,4.94480931451528,-0.991982612101606,1.38624401466867,-1.67560212691846,0.0380299054305924
"Bcell","cg20955179","LM23","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,30.1709003506997,0.106382978723404,0.569460999294309,"116769,117072","10-129-09,10-245-02",0.838388764058064,0.00847050193099041,0.0116426144939195,0.140019392084189,-0.0609196589884094,0.423230105693814,4.37568056468679e-08,0.485524756609413,0.790529190534452,0.880099212533616,1.03667780042374,0.00127070699765527,0.0165456916200663,0.523784484588285,0.401408685300702,0.808726456489544,6.66597567072531,0.703664419793701,0.267322527115804,-0.151764675801107,0.00119717745113718
"Bcell","cg04360458","LM23","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,4.49892852910794,0.106382978723404,0.569460999294309,"116769,117072","10-129-09,10-245-02",-4.263870623448,-0.0062538211019898,0.0133439548033154,0.0399518561019433,-0.32634241801863,2.8368105315404e-06,8.45023707115413e-08,0.295309873113593,0.920639549404743,0.291484939594803,0.788924300937193,0.000967023340724975,0.0125914707438972,0.398606305813298,0.30547684759096,-5.40466381677277,-6.4670839250905,1.05976141109512,0.100228861207871,-1.06830491604264,0.00159329075284811
"Bcell","cg10668399","LM23","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,68.63871650208,0.106382978723404,0.569460999294309,"116769,117072","10-129-09,10-245-02",-6.23696465997494,0.0121169897590311,-0.00161772417360069,-0.397173512319211,0.377819271613876,0.000254828007346156,1.31674758651562e-07,0.948532254990992,0.61716191993189,0.535267874183221,1.56088546209255,0.00191325412621806,0.0249122046401224,0.788641935738681,0.604385452247023,-3.99578624533638,6.33318365448023,-0.0649370136834564,-0.503617033688677,0.625129658910875,0.00187635159466407
"Bcell","cg16900209","LM23","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,38.3287494902828,0.106382978723404,0.569460999294309,"116769,117072","10-129-09,10-245-02",-4.76937101913588,-0.00704884380448426,0.0129101026125225,-0.275672815034546,-0.396487467556265,0.000128411008863549,8.04688555771422e-06,0.478314945520809,0.631914261395966,0.370296417155855,1.13066596260856,0.00138591291345301,0.0180457711498983,0.571272277871072,0.43780154005366,-4.21819633460308,-5.08606546346553,0.715408751739338,-0.482559412933322,-0.905632875360988,0.0279136192124141
"Bcell","cg01686522","LM23","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,5.71911215953387,0.106382978723404,0.569460999294309,"116769,117072","10-129-09,10-245-02",4.14646017012372,0.00552198989722975,-0.0008988570535499,-0.268529919102244,0.426310927544664,5.76940507722247e-06,1.32117835632149e-06,0.944157593403472,0.50969603333455,0.17563579720429,0.799231827001685,0.000979657782683035,0.012755981981197,0.403814213443675,0.309467991690466,5.18805686915541,5.6366518950183,-0.0704655317697114,-0.664983822169743,1.37756064921591,0.00885960186109919
"Bcell","cg24080119","LM23","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,-90.0112569161862,0.106382978723404,0.569460999294309,"116769,117072","10-129-09,10-245-02",3.74256728042806,0.00224171907007664,6.14133484656729e-05,-0.144164483488416,0.127434150843068,2.82452189344502e-16,1.30573596256289e-07,0.989427444221785,0.328580687716322,0.260687220149042,0.288658078547188,0.000353822412508214,0.0046070703446437,0.145845336740387,0.11177036854044,12.9653994070228,6.33571811967845,0.0133302389309236,-0.988475097733409,1.140142530683,0.00187635159466407
