"cellType","CpG","LM","formula","nObs","AIC","meanLeverage","maxLeverage","OutlierLabIDs","OutlierIDs","Intercept.betaEstimate","LM.betaEstimate","Age.betaEstimate","Gender.betaEstimate","Batch.betaEstimate","Intercept.pval","LM.pval","Age.pval","Gender.pval","Batch.pval","Intercept.stdError","LM.stdError","Age.stdError","Gender.stdError","Batch.stdError","Intercept.tStat","LM.tStat","Age.tStat","Gender.tStat","Batch.tStat","FDR"
"Bcell","cg04319218","LM47","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,-78.5495220908015,0.106382978723404,0.381153863732793,"116769,116777","10-129-09,10-125-09",-4.58106140043097,-6.73906284692387e-05,0.0124351478553132,-0.347746639488171,0.26178044060625,1.6254293861719e-17,1.66093839600074e-06,0.0224340630408824,0.0407073748976814,0.0580654051512051,0.325125928446285,1.21047738293239e-05,0.00524595166972804,0.164680174450469,0.134354451429085,-14.090114013124,-5.5672769619193,2.37042745305311,-2.11164847650052,1.94843146484375,0.0428069050206119
"Bcell","cg18091469","LM47","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,-38.5056528774442,0.106382978723404,0.381153863732793,"116769,116777","10-129-09,10-125-09",-5.42538162182761,-0.000106568347174113,0.0050192217466951,0.0811501244573973,0.636394428189081,8.08106283187242e-14,9.08758073778754e-07,0.535423952833871,0.749170870368459,0.00350987734200722,0.497806370956579,1.85338449013348e-05,0.00803217441131389,0.252144885532339,0.205712605596833,-10.8985781186413,-5.74993196184772,0.624889536714389,0.321839264302623,3.09360929216133,0.0414390652449533
"Bcell","cg18076559","LM47","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,-50.5259459918164,0.106382978723404,0.381153863732793,"116769,116777","10-129-09,10-125-09",-5.1525894966188,-8.96189289004178e-05,0.0104444530965331,-0.185125614151983,0.505605869881385,7.1086242661948e-15,2.10735221334446e-06,0.146946674952353,0.408800485647619,0.00782874536991461,0.438051169726931,1.63090970952547e-05,0.00706801600302073,0.221878160851699,0.181019474170465,-11.7625287927682,-5.49502700100384,1.47770648680894,-0.834357078864191,2.79310208030578,0.0497040819712601
"Bcell","cg23084319","LM47","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,21.0693282646778,0.106382978723404,0.381153863732793,"116769,116777","10-129-09,10-125-09",3.75356697700908,0.000194288323152658,-0.00728217992754891,0.0473530037656167,-0.970089348848334,0.000251018047374978,1.6897586028502e-06,0.632983545768851,0.921100953433773,0.0163260957833747,0.938222927365832,3.49310077837299e-05,0.0151383562544907,0.475221143051841,0.387709547887542,4.00071973038183,5.56205891211513,-0.481041653738905,0.0996441434855332,-2.50210332485729,0.0428069050206119
"Bcell","cg24506862","LM47","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,26.3830224362411,0.106382978723404,0.381153863732793,"116769,116777","10-129-09,10-125-09",-3.54995381970768,-0.00020787281534417,0.0206287669742735,-0.390110025136344,1.07931039998167,0.000895063373850137,1.37803238443094e-06,0.204870303781787,0.442222710624979,0.0118587611128236,0.992787104321719,3.69624883992273e-05,0.0160187567706137,0.502858551802297,0.410257549819042,-3.57574529751073,-5.62388584607621,1.28778826407533,-0.775784808149626,2.63081179239173,0.0428069050206119
"Bcell","cg26562424","LM47","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,28.6318254385373,0.106382978723404,0.381153863732793,"116769,116777","10-129-09,10-125-09",-6.09295698161083,-0.000215655345837885,-0.0011553544826708,0.684776208748937,0.73184737517667,4.07673427257043e-07,1.08420784100616e-06,0.944193537110311,0.19083475612395,0.0888808608118784,1.01682436376034,3.78574203733448e-05,0.0164066012648695,0.515033711429151,0.420190663493387,-5.9921429882722,-5.69651454618727,-0.070420098838185,1.32957550846288,1.74170308567122,0.0428069050206119
"Bcell","cg04681862","LM47","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,1.91421706425779,0.106382978723404,0.381153863732793,"116769,116777","10-129-09,10-125-09",-5.80588493813333,-0.000165577980985327,0.014501853345577,0.086229411688306,0.869861669428944,2.12906297448308e-09,7.4126410226724e-07,0.246820518044741,0.825031205500194,0.00873702112980531,0.765255530215814,2.84912530943597e-05,0.0123475034602401,0.38761108601016,0.316232813102772,-7.58685786497482,-5.81153733171906,1.17447655651801,0.222463739558898,2.75070022270665,0.0414390652449533
"Bcell","cg15174310","LM47","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,-108.033546853707,0.106382978723404,0.381153863732793,"116769,116777","10-129-09,10-125-09",-4.0923358344823,-5.20180475162636e-05,0.000863988623715762,-0.0373412932256381,0.0360203847960688,1.19642883185321e-20,5.89918236806565e-07,0.822781125410054,0.757874454910871,0.715554930391774,0.237591483150762,8.84577609991739e-06,0.00383357132943589,0.12034293013846,0.098181875359772,-17.2242530759637,-5.88055213343569,0.225374344043547,-0.310290709912708,0.36687407593385,0.0414390652449533
"Bcell","cg18855370","LM47","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,-122.064703080774,0.106382978723404,0.381153863732793,"116769,116777","10-129-09,10-125-09",-3.93285226771678,-4.44650842738692e-05,-0.00014452415445266,-0.265215072796432,0.146970763726066,1.99713365650506e-22,6.83818384278918e-07,0.965296261024761,0.0142035545330444,0.0895558018356323,0.20464670907962,7.61920816393305e-06,0.0033020028588029,0.103656007729061,0.0845678364274241,-19.217764533837,-5.83591933927636,-0.0437686339572266,-2.55860782801572,1.73790379339072,0.0414390652449533
"Bcell","cg05074329","LM47","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,-137.156541824024,0.106382978723404,0.381153863732793,"116769,116777","10-129-09,10-125-09",-4.24707787207198,-3.76082420670643e-05,0.00611020438255735,-0.249901825832157,0.0187819653572572,2.09263915081293e-26,7.81340187850261e-07,0.0354927572522247,0.00709653256707226,0.795542038388894,0.174292277559645,6.48908135422923e-06,0.00281222992227697,0.0882811248277109,0.0720242259722473,-24.3675619570613,-5.7956188270861,2.17272575551366,-2.83075035937596,0.26077288722956,0.0414390652449533
"Bcell","cg12232783","LM47","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,10.9816174694639,0.106382978723404,0.381153863732793,"116769,116777","10-129-09,10-125-09",-4.36791897721107,-0.000174860894132104,0.00959545073865927,0.0671078542826251,1.02407790811081,5.86686746916664e-06,1.62993832237936e-06,0.484297456991156,0.875831496983495,0.00530836676615178,0.842750974895637,3.13764884711104e-05,0.0135979031418563,0.426863456345485,0.348256890690083,-5.18292960474116,-5.57299119986311,0.705656647098997,0.157211523462695,2.94058189654645,0.0428069050206119
"Bcell","cg05927268","LM47","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,-110.358099670389,0.106382978723404,0.381153863732793,"116769,116777","10-129-09,10-125-09",-4.00435847882248,-4.96869299807259e-05,0.00124459968330182,-0.18113325144349,0.0995038016483959,1.07110778235763e-20,8.85835213653903e-07,0.74095076599728,0.130374481198128,0.304823549865602,0.23178806847892,8.62970898285866e-06,0.00373993243378286,0.117403431141457,0.0957836827629005,-17.2759473992798,-5.75765997201295,0.33278667605311,-1.54282757907856,1.03883875393165,0.0414390652449533
"Bcell","cg25659241","LM47","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,-3.51788033961449,0.106382978723404,0.381153863732793,"116769,116777","10-129-09,10-125-09",-4.5066659499608,-0.000152684511897623,0.00843877632965049,-0.0921166707357938,0.897585828008796,1.79642794487431e-07,1.15332057962577e-06,0.473019785811501,0.802431097292091,0.00443886120370534,0.722286254160316,2.68914626047263e-05,0.0116541882683464,0.365846633354398,0.298476267076652,-6.23944582082621,-5.67780615513223,0.72409816413991,-0.251790401598584,3.00722679494744,0.0428069050206119
"Bcell","cg03734533","LM47","CpG ~ as.numeric(LM) +Age + Gender + Batch",47,54.2950757239266,0.106382978723404,0.381153863732793,"116769,116777","10-129-09,10-125-09",-1.98692421884947,-0.000284950242626929,-0.0147120881696585,0.32855709961033,1.03559702824215,0.144433530630496,9.75089444505619e-07,0.498684936986778,0.629830853240743,0.0676509178134838,1.33602355069715,4.9741535500178e-05,0.0215569241434204,0.676711920363159,0.552095958965971,-1.48719251080019,-5.72861773890975,-0.682476223035229,0.485519893655795,1.87575549399372,0.0416847690371638
