cellType,CpG,LM,formula,nObs,AIC,meanLeverage,maxLeverage,OutlierLabIDs,OutlierIDs,Intercept.betaEstimate,LM.betaEstimate,Age.betaEstimate,Gender.betaEstimate,Batch.betaEstimate,Intercept.pval,LM.pval,Age.pval,Gender.pval,Batch.pval,Intercept.stdError,LM.stdError,Age.stdError,Gender.stdError,Batch.stdError,Intercept.tStat,LM.tStat,Age.tStat,Gender.tStat,Batch.tStat,FDR
Tnai,cg21501616,LM32,CpG ~ as.numeric(LM) +Age + Gender + Batch,47,53.7992386870333,0.106382978723404,0.751454030933847,"116769,117587","10-129-09,10-418-09",-6.14707203721113,-0.00161201893629512,0.0202914739940204,-0.929461230874897,0.0721107319789403,1.99595909869244E-05,5.51543317285069E-06,0.353183459605445,0.188907233684125,0.889730202786442,1.27913791214649,0.000309894470899334,0.0216134587579462,0.695967581584302,0.516962169005792,-4.80563665484347,-5.20183187398259,0.938835112939072,-1.33549500791268,0.139489379111864,0.00676850106279947
Tnai,cg14492773,LM32,CpG ~ as.numeric(LM) +Age + Gender + Batch,47,6.5296566917176,0.106382978723404,0.751454030933847,"116769,117587","10-129-09,10-418-09",-3.93126165226617,-0.00134033586347575,0.00866793719737481,-0.897666017159464,0.562675042509781,8.16262353847735E-06,8.83550654306703E-09,0.51088463611105,0.0388433995721064,0.0791000650815461,0.773614533113516,0.000187422219404746,0.0130716833949035,0.420916799179213,0.31265545584655,-5.08168019600702,-7.15142456285423,0.663107951402369,-2.13264478611904,1.79966487706499,2.37843641919587E-05
Tnai,cg05529816,LM32,CpG ~ as.numeric(LM) +Age + Gender + Batch,47,-14.8371121784947,0.106382978723404,0.751454030933847,"116769,117587","10-129-09,10-418-09",-3.5319497247823,-0.000917866510518374,0.00715863407396702,-1.32960890219945,0.350240353378894,9.68402885648853E-07,2.43896254990873E-07,0.49560252125375,0.000279885522219628,0.167048384665412,0.616320843941915,0.000149314956600033,0.0104139084735967,0.335334699382381,0.249085385760346,-5.73069977999182,-6.14718398892245,0.687410888247857,-3.9650203353495,1.40610559029695,0.000445287151302952
Tnai,cg05199503,LM32,CpG ~ as.numeric(LM) +Age + Gender + Batch,47,-48.9327064502735,0.106382978723404,0.751454030933847,"116769,117587","10-129-09,10-418-09",-3.50621407767675,-0.000528325829229417,0.00827579026787698,-0.43033840175844,0.100313277621357,3.17852183167551E-10,8.06424815094161E-06,0.259861947638244,0.0721835895066228,0.565807800210484,0.428824862861561,0.000103890638157978,0.00724580860267617,0.233319800699333,0.173309092884689,-8.17633113499922,-5.08540363787192,1.14214861607308,-1.84441440661522,0.578811393860909,0.00926615424411629
Tnai,cg26782013,LM32,CpG ~ as.numeric(LM) +Age + Gender + Batch,47,53.7679672984078,0.106382978723404,0.751454030933847,"116769,117587","10-129-09,10-418-09",-5.585683056261,0.00283229692999634,-0.0116711618389888,0.64135645420385,-1.68043439418301,8.0344147315807E-05,1.5194859360344E-11,0.591929505445161,0.361877990211866,0.00226516291111518,1.27871244655141,0.000309791394105017,0.0216062697105379,0.695736089531379,0.516790217557257,-4.36820887395375,9.14259396449282,-0.540174773125991,0.921838702712466,-3.25167609039895,2.25421816554447E-07
Tnai,cg19114576,LM32,CpG ~ as.numeric(LM) +Age + Gender + Batch,47,-2.66153267475605,0.106382978723404,0.751454030933847,"116769,117587","10-129-09,10-418-09",3.44994482816642,0.00132748481582554,0.00705357724872437,0.331010544285895,-0.537468898728917,1.39054530346653E-05,1.03126073531977E-09,0.555012564709793,0.390769874409505,0.0649049990952252,0.701552067598675,0.000169963773829515,0.0118540514948472,0.381708251476014,0.283531490304834,4.9175891391428,7.81039856856255,0.595035144886156,0.867182050704752,-1.89562329796618,4.17249968529898E-06
Tnai,cg13800612,LM32,CpG ~ as.numeric(LM) +Age + Gender + Batch,47,28.2801073331347,0.106382978723404,0.751454030933847,"116769,117587","10-129-09,10-418-09",3.94031993882474,0.00115315811740159,0.0147824865584657,0.227989024319859,-0.516083741406717,0.000221739172517155,1.56130764086866E-05,0.374686978367791,0.669566257463835,0.197424625010057,0.975023431566343,0.000236217195636603,0.016474868367264,0.53050159268326,0.394054638852953,4.04125666241143,4.88177041596757,0.897274941986115,0.429761243819642,-1.30967558942835,0.0159864731885035
Tnai,cg22678977,LM32,CpG ~ as.numeric(LM) +Age + Gender + Batch,47,23.9927674609082,0.106382978723404,0.751454030933847,"116769,117587","10-129-09,10-418-09",4.25877668382974,0.0014890985669432,-0.0131459940044255,0.558945997323205,-0.896660045005951,4.22133397171563E-05,5.4765698264453E-08,0.408342744293931,0.276399055298268,0.0218422706738828,0.931551526790964,0.000225685334449919,0.0157403281647808,0.506848915246303,0.376485516735557,4.57170275754955,6.59811844031737,-0.835179156800545,1.10278621599019,-2.38165880265658,0.000118321025247447
Tnai,cg13947088,LM32,CpG ~ as.numeric(LM) +Age + Gender + Batch,47,22.8135489254734,0.106382978723404,0.751454030933847,"116769,117587","10-129-09,10-418-09",7.56566971569979,0.001137082586618,-0.0351856385508405,0.324150006316794,-0.498864547348288,2.72839950388715E-10,7.64089742017128E-06,0.0288258899893821,0.520759654463399,0.186875796584746,0.919938321922902,0.000222871823925479,0.0155441010636372,0.500530273581696,0.371792052863763,8.22410539424605,5.10195755834169,-2.26360073231584,0.647613188303757,-1.34178378345029,0.0088713210981294
Tnai,cg25663874,LM32,CpG ~ as.numeric(LM) +Age + Gender + Batch,47,56.1745522494295,0.106382978723404,0.751454030933847,"116769,117587","10-129-09,10-418-09",4.89646911089321,0.00149013971461429,-0.00591878140811166,-0.0944614274325755,-0.421456254969166,0.00056377785677661,2.90703188282899E-05,0.790765275597414,0.895347349860888,0.431133583468384,1.31187267340887,0.000317825063390644,0.0221665745758554,0.713778274562109,0.530191886476746,3.73242709459742,4.68855318934598,-0.267013804404339,-0.132340014818364,-0.794912682971905,0.0267315996660255
